material,score
Ti6Al4V_workpiece,56.97377427
Ti6Al4V_workpiece,55.53507877
Ti6Al4V_workpiece,53.10082779
Ti6Al4V_workpiece,45.85796646
Ti6Al4V_workpiece,47.48933922
Ti6Al4V_workpiece,52.64582096
Ti6Al4V_workpiece,48.82113634
Ti6Al4V_workpiece,51.75393047
Ti6Al4V_workpiece,57.0171832
Ti6Al4V_workpiece,49.61878533
Ti6Al4V_workpiece,56.00061609
Ti6Al4V_workpiece,49.63854615
Ti6Al4V_workpiece,50.18938367
Ti6Al4V_workpiece,53.24080581
Ti6Al4V_workpiece,49.54399318
Ti6Al4V_workpiece,55.30474497
Ti6Al4V_workpiece,50.33820749
Ti6Al4V_workpiece,52.37418781
Ti6Al4V_workpiece,53.58650487
Ti6Al4V_workpiece,49.79161562
Ti6Al4V_workpiece,57.53015187
Ti6Al4V_workpiece,52.42688298
Ti6Al4V_workpiece,49.75385464
Ti6Al4V_workpiece,52.08442232
Ti6Al4V_workpiece,50.01264254
Ti6Al4V_workpiece,52.22741893
Ti6Al4V_workpiece,52.58841609
Ti6Al4V_workpiece,45.69215889
Ti6Al4V_workpiece,48.33012222
Ti6Al4V_workpiece,55.59420511
Ti6Al4V_workpiece,46.59055381
Ti6Al4V_workpiece,52.08298381
Ti6Al4V_workpiece,48.25038247
Ti6Al4V_workpiece,49.24815629
Ti6Al4V_workpiece,55.38058078
Ti6Al4V_workpiece,50.80028015
Ti6Al4V_workpiece,48.21210364
Ti6Al4V_workpiece,51.20897105
Ti6Al4V_workpiece,53.85280699
Ti6Al4V_workpiece,50.2218618
Ti6Al4V_workpiece,59.3650788
Ti6Al4V_workpiece,52.94751149
Ti6Al4V_workpiece,47.98532887
Ti6Al4V_workpiece,49.38439365
Ti6Al4V_workpiece,47.93813259
Ti6Al4V_workpiece,56.06424497
Ti6Al4V_workpiece,54.98670166
Ti6Al4V_workpiece,51.08788809
Ti6Al4V_workpiece,49.86674495
Ti6Al4V_workpiece,48.53773817
Ti6Al4V_workpiece,53.42833083
Ti6Al4V_workpiece,52.36381781
Ti6Al4V_workpiece,47.52395365
Ti6Al4V_workpiece,49.80493357
Ti6Al4V_workpiece,51.67162971
Ti6Al4V_workpiece,53.95987551
Ti6Al4V_workpiece,52.12650556
Ti6Al4V_workpiece,56.75321212
Ti6Al4V_workpiece,53.55319756
Ti6Al4V_workpiece,50.57768163
Ti6Al4V_workpiece,50.71432332
Ti6Al4V_workpiece,46.55439779
Ti6Al4V_workpiece,49.38332095
Ti6Al4V_workpiece,48.45324836
Ti6Al4V_workpiece,52.33694092
Ti6Al4V_workpiece,54.73014949
Ti6Al4V_workpiece,53.16217937
Ti6Al4V_workpiece,55.62960778
Ti6Al4V_workpiece,56.98667233
Ti6Al4V_workpiece,51.65686089
Ti6Al4V_workpiece,47.72593191
Ti6Al4V_workpiece,49.02903058
Ti6Al4V_workpiece,52.37372671
Ti6Al4V_workpiece,49.83623336
Ti6Al4V_workpiece,52.53868478
Ti6Al4V_workpiece,50.66321001
Ti6Al4V_workpiece,51.38147281
Ti6Al4V_workpiece,48.70712645
Ti6Al4V_workpiece,50.51349322
Ti6Al4V_workpiece,50.89615417
Ti6Al4V_workpiece,49.03150311
Ti6Al4V_workpiece,52.23411971
Ti6Al4V_workpiece,50.37139013
Ti6Al4V_workpiece,50.60190649
Ti6Al4V_workpiece,56.25044019
Ti6Al4V_workpiece,52.79646685
Ti6Al4V_workpiece,49.50876264
Ti6Al4V_workpiece,50.12692467
Ti6Al4V_workpiece,52.40325658
Ti6Al4V_workpiece,50.92412408
Ti6Al4V_workpiece,48.14920727
Ti6Al4V_workpiece,53.96925451
Ti6Al4V_workpiece,50.999511
Ti6Al4V_workpiece,51.80822741
Ti6Al4V_workpiece,47.61743615
Ti6Al4V_workpiece,58.89351705
Ti6Al4V_workpiece,59.59815707
Ti6Al4V_workpiece,59.05995609
Ti6Al4V_workpiece,52.35725264
Ti6Al4V_workpiece,47.10142043
Ti6Al4V_workpiece,52.52635093
Ti6Al4V_workpiece,56.01700404
Ti6Al4V_workpiece,54.49467601
Ti6Al4V_workpiece,48.55156997
Ti6Al4V_workpiece,47.52792833
Ti6Al4V_workpiece,51.82646188
Ti6Al4V_workpiece,51.58953734
Ti6Al4V_workpiece,47.15256488
Ti6Al4V_workpiece,50.18614435
Ti6Al4V_workpiece,53.78051164
Ti6Al4V_workpiece,49.08849835
Ti6Al4V_workpiece,53.03749935
Ti6Al4V_workpiece,52.68504728
Ti6Al4V_workpiece,55.30040812
Ti6Al4V_workpiece,50.2983846
Ti6Al4V_workpiece,49.02460033
Ti6Al4V_workpiece,51.0744537
Ti6Al4V_workpiece,52.76590017
Ti6Al4V_workpiece,51.3016191
Ti6Al4V_workpiece,55.96748968
Ti6Al4V_workpiece,48.49643232
Ti6Al4V_workpiece,48.32527129
Ti6Al4V_workpiece,48.15630005
Ti6Al4V_workpiece,53.1197111
Ti6Al4V_workpiece,59.14493051
Ti6Al4V_workpiece,44.06745046
Ti6Al4V_workpiece,58.16923579
Ti6Al4V_workpiece,51.37769
Ti6Al4V_workpiece,53.38194968
Ti6Al4V_workpiece,50.93248782
Ti6Al4V_workpiece,54.29389406
Ti6Al4V_workpiece,51.34089443
Ti6Al4V_workpiece,45.81937056
Ti6Al4V_workpiece,56.65072502
Ti6Al4V_workpiece,50.59718364
Ti6Al4V_workpiece,50.48222669
Ti6Al4V_workpiece,54.6771847
Ti6Al4V_workpiece,54.20582726
Ti6Al4V_workpiece,54.71636931
Ti6Al4V_workpiece,51.7590397
Ti6Al4V_workpiece,48.10277116
Ti6Al4V_workpiece,56.21271066
Ti6Al4V_workpiece,48.77929469
Ti6Al4V_workpiece,53.30023426
Ti6Al4V_workpiece,47.84106346
Ti6Al4V_workpiece,50.15364035
Ti6Al4V_workpiece,57.15122011
Ti6Al4V_workpiece,54.97527915
Ti6Al4V_workpiece,54.79159655
Ti6Al4V_workpiece,53.82212182
Ti6Al4V_workpiece,53.0207616
Ti6Al4V_powder,66.82507744
Ti6Al4V_powder,68.3104913
Ti6Al4V_powder,59.07529092
Ti6Al4V_powder,56.63933415
Ti6Al4V_powder,56.82685426
Ti6Al4V_powder,58.31678971
Ti6Al4V_powder,55.51415421
Ti6Al4V_powder,65.46613448
Ti6Al4V_powder,60.7201375
Ti6Al4V_powder,58.84844935
Ti6Al4V_powder,59.01207199
Ti6Al4V_powder,56.72238624
Ti6Al4V_powder,58.66647357
Ti6Al4V_powder,58.75564453
Ti6Al4V_powder,55.80752227
Ti6Al4V_powder,64.37645144
Ti6Al4V_powder,59.03092352
Ti6Al4V_powder,69.45850699
Ti6Al4V_powder,60.2385408
Ti6Al4V_powder,59.42875299
Ti6Al4V_powder,51.91688736
Ti6Al4V_powder,60.77433402
Ti6Al4V_powder,59.74433803
Ti6Al4V_powder,57.40034527
Ti6Al4V_powder,55.3403197
Ti6Al4V_powder,61.02273281
Ti6Al4V_powder,55.85767419
Ti6Al4V_powder,61.13328224
Ti6Al4V_powder,60.76346542
Ti6Al4V_powder,58.6049913
Ti6Al4V_powder,56.60329393
Ti6Al4V_powder,62.462231
Ti6Al4V_powder,57.9780057
Ti6Al4V_powder,57.9045571
Ti6Al4V_powder,59.63731774
Ti6Al4V_powder,64.75140959
Ti6Al4V_powder,56.82633795
Ti6Al4V_powder,57.87433814
Ti6Al4V_powder,58.0946704
Ti6Al4V_powder,58.7363198
Ti6Al4V_powder,66.01251272
Ti6Al4V_powder,61.75129894
Ti6Al4V_powder,57.60828063
Ti6Al4V_powder,58.49752974
Ti6Al4V_powder,54.68171058
Ti6Al4V_powder,61.87124509
Ti6Al4V_powder,72.1875406
Ti6Al4V_powder,55.17817033
Ti6Al4V_powder,61.60084089
Ti6Al4V_powder,67.61839014
Ti6Al4V_powder,58.89210393
Ti6Al4V_powder,56.5198052
Ti6Al4V_powder,55.25825391
Ti6Al4V_powder,57.23900085
Ti6Al4V_powder,61.24955586
Ti6Al4V_powder,59.17750522
Ti6Al4V_powder,53.60666517
Ti6Al4V_powder,58.12830836
Ti6Al4V_powder,59.16202204
Ti6Al4V_powder,61.45187532
Ti6Al4V_powder,60.79029061
Ti6Al4V_powder,66.02125307
Ti6Al4V_powder,60.4302288
Ti6Al4V_powder,57.22840501
Ti6Al4V_powder,56.94981467
Ti6Al4V_powder,63.69887276
Ti6Al4V_powder,54.05551103
Ti6Al4V_powder,57.46966497
Ti6Al4V_powder,56.98153607
Ti6Al4V_powder,54.75354511
Ti6Al4V_powder,53.90991078
Ti6Al4V_powder,58.9882195
Ti6Al4V_powder,59.67720726
Ti6Al4V_powder,63.07306158
Ti6Al4V_powder,56.89990675
Ti6Al4V_powder,60.03708394
Ti6Al4V_powder,59.75928757
Ti6Al4V_powder,64.92721513
Ti6Al4V_powder,56.68585206
Ti6Al4V_powder,60.79801996
Ti6Al4V_powder,62.01697494
Ti6Al4V_powder,62.47690388
Ti6Al4V_powder,55.06461973
Ti6Al4V_powder,55.19481483
Ti6Al4V_powder,57.11945834
Ti6Al4V_powder,58.0729564
Ti6Al4V_powder,58.97746234
Ti6Al4V_powder,62.70778954
Ti6Al4V_powder,62.81005875
Ti6Al4V_powder,60.96524773
Ti6Al4V_powder,58.58808713
Ti6Al4V_powder,60.08404644
Ti6Al4V_powder,62.60584555
Ti6Al4V_powder,65.80790783
Ti6Al4V_powder,57.41871065
Ti6Al4V_powder,62.10252772
Ti6Al4V_powder,55.73408099
Ti6Al4V_powder,55.35091715
Ti6Al4V_powder,59.33737603
Ti6Al4V_powder,56.64949115
Ti6Al4V_powder,60.08617449
Ti6Al4V_powder,59.94429483
Ti6Al4V_powder,53.19274669
Ti6Al4V_powder,60.37027608
Ti6Al4V_powder,56.84458898
Ti6Al4V_powder,58.8029198
Ti6Al4V_powder,59.82375492
Ti6Al4V_powder,59.00066889
Ti6Al4V_powder,56.78760611
Ti6Al4V_powder,60.93168067
Ti6Al4V_powder,53.14131467
Ti6Al4V_powder,59.72381284
Ti6Al4V_powder,55.8965072
Ti6Al4V_powder,56.73879139
Ti6Al4V_powder,56.05473593
Ti6Al4V_powder,60.54575234
Ti6Al4V_powder,55.48478249
Ti6Al4V_powder,61.20663155
Ti6Al4V_powder,63.80356188
Ti6Al4V_powder,58.94252765
Ti6Al4V_powder,60.61978443
Ti6Al4V_powder,61.05305199
Ti6Al4V_powder,55.41747623
Ti6Al4V_powder,54.13974738
Ti6Al4V_powder,65.90802176
Ti6Al4V_powder,72.08736922
Ti6Al4V_powder,59.1386701
Ti6Al4V_powder,57.74202996
Ti6Al4V_powder,57.87716974
Ti6Al4V_powder,61.41963296
Ti6Al4V_powder,52.68666743
Ti6Al4V_powder,66.7651253
Ti6Al4V_powder,64.82030703
Ti6Al4V_powder,57.20744963
Ti6Al4V_powder,60.76644682
Ti6Al4V_powder,56.97980963
Ti6Al4V_powder,54.25477717
Ti6Al4V_powder,63.29231209
Ti6Al4V_powder,53.37868909
Ti6Al4V_powder,64.64866854
Ti6Al4V_powder,61.05312791
Ti6Al4V_powder,56.98234359
Ti6Al4V_powder,63.23904157
Ti6Al4V_powder,56.7893654
Ti6Al4V_powder,59.63003663
Ti6Al4V_powder,55.85226032
Ti6Al4V_powder,62.30120159
Ti6Al4V_powder,64.57005608
Ti6Al4V_powder,57.39747672
Ti6Al4V_powder,60.10713532
Ti6Al4V_powder,57.65438909
Ti6Al4V_powder,58.93205925
Ti6Al4V_powder,58.96271337
Ti6Al4V_powder,62.13739353
Ti6Al4V_powder,56.1763127
Ti6Al4V_powder,64.64170585
Ti6Al4V_powder,61.39858163
Ti6Al4V_powder,57.2569467
Ti6Al4V_powder,65.62088907
Ti6Al4V_powder,56.13999209
Ti6Al4V_powder,56.58210238
Ti6Al4V_powder,58.17814957
Ti6Al4V_powder,58.03309578
Ti6Al4V_powder,62.7275769
Ti6Al4V_powder,62.87522925
Ti6Al4V_powder,62.2974031
Ti6Al4V_powder,62.85658259
Ti6Al4V_powder,64.83446357
Ti6Al4V_powder,58.9010599
Ti6Al4V_powder,56.63039459
Ti6Al4V_powder,60.71202198
Ti6Al4V_powder,64.18140295
Ti6Al4V_powder,56.65774907
Ti6Al4V_powder,56.15321091
Ti6Al4V_powder,59.38299183
Ti6Al4V_powder,59.63848558
Ti6Al4V_powder,57.20479971
Ti6Al4V_powder,66.20135324
Ti6Al4V_powder,58.51403621
Ti6Al4V_powder,62.97720275
Ti6Al4V_powder,56.83356578
Ti6Al4V_powder,64.61704652
Ti6Al4V_powder,58.02366845
Ti6Al4V_powder,55.26904657
Ti6Al4V_powder,59.39140914
Ti6Al4V_powder,59.90650642
Ti6Al4V_powder,57.83149513
Ti6Al4V_powder,64.77174259
Ti6Al4V_powder,58.904482
Ti6Al4V_powder,57.90655338
Ti6Al4V_powder,57.34068039
Ti6Al4V_powder,67.21571557
Ti6Al4V_powder,58.5093023
Ti6Al4V_powder,54.70073244
Ti6Al4V_powder,58.87969463
Ti6Al4V_powder,55.53925077
Ti6Al4V_powder,57.60421235
Ti6Al4V_powder,59.72210003
Ti6Al4V_powder,60.28733365
Ti6Al4V_powder,56.9640599
Ti6Al4V_powder,57.4268952
Ti6Al4V_powder,65.09202735
Ti6Al4V_powder,56.91103029
Ti6Al4V_powder,61.35600802
Ti6Al4V_powder,60.9019074
Ti6Al4V_powder,53.51699688
Ti6Al4V_powder,56.89901401
Ti6Al4V_powder,56.3140596
Ti6Al4V_powder,56.16295727
Ti6Al4V_powder,57.53879846
Ti6Al4V_powder,58.14743967
Ti6Al4V_powder,62.63843516
Ti6Al4V_powder,64.28854492
Ti6Al4V_powder,59.78023406
Ti6Al4V_powder,59.80713922
Ti6Al4V_powder,59.01394068
Ti6Al4V_powder,58.66356246
Ti6Al4V_powder,55.15372358
Ti6Al4V_powder,62.56909191
Ti6Al4V_powder,55.26575208
Ti6Al4V_powder,59.12835992
Ti6Al4V_powder,57.11437356
Ti6Al4V_powder,57.00587244
Ti6Al4V_powder,57.26959149
Ti6Al4V_powder,64.14569104
Ti6Al4V_powder,61.89414288
Ti6Al4V_powder,68.45004369
Ti6Al4V_powder,65.11880425
Ti6Al4V_powder,63.53658911
Ti6Al4V_powder,48.43519691
Ti6Al4V_powder,55.53775823
Ti6Al4V_powder,59.86333015
Ti6Al4V_powder,60.24815585
Ti6Al4V_powder,54.59415304
Ti6Al4V_powder,60.0213099
Ti6Al4V_powder,60.04659414
Ti6Al4V_powder,62.77965143
Ti6Al4V_powder,54.94785319
Ti6Al4V_powder,61.02995231
Ti6Al4V_powder,62.12743083
Ti6Al4V_powder,57.30926907
Ti6Al4V_powder,59.19173481
Ti6Al4V_powder,64.78705584
Ti6Al4V_powder,61.55032657
Ti6Al4V_powder,56.57167233
Ti6Al4V_powder,61.30395106
Ti6Al4V_powder,56.69859508
Ti6Al4V_powder,60.16409742
Ti6Al4V_powder,67.99026429
Ti6Al4V_powder,65.68824426
Ti6Al4V_powder,59.45632618
Ti6Al4V_powder,58.63114594
Ti6Al4V_powder,61.19539879
Ti6Al4V_powder,59.83572249
Ti6Al4V_powder,61.05813765
Ti6Al4V_powder,65.34042143
Ti6Al4V_powder,56.89801876
Ti6Al4V_powder,61.63943619
Ti6Al4V_powder,64.52232371
Ti6Al4V_powder,60.03391388
Ti6Al4V_powder,66.19332666
Ti6Al4V_powder,65.56577529
Ti6Al4V_powder,57.12646243
Ti6Al4V_powder,56.64093617
Ti6Al4V_powder,57.60341439
Ti6Al4V_powder,57.10175878
Ti6Al4V_powder,52.76129382
Ti6Al4V_powder,59.98484636
Ti6Al4V_powder,61.87984175
Ti6Al4V_powder,65.06709844
Ti6Al4V_powder,63.55526766
Ti6Al4V_powder,55.51191997
Ti6Al4V_powder,61.81439885
Ti6Al4V_powder,57.94809838
Ti6Al4V_powder,56.23644183
Ti6Al4V_powder,59.77053862
Ti6Al4V_powder,62.94878273
Ti6Al4V_powder,61.97121709
Ti6Al4V_powder,60.2516445
Ti6Al4V_powder,55.22375309
Ti6Al4V_powder,61.09743963
Ti6Al4V_powder,58.55892227
Ti6Al4V_powder,70.75812596
Ti6Al4V_powder,57.61597689
Ti6Al4V_powder,59.24560393
Ti6Al4V_powder,57.97033683
Ti6Al4V_powder,58.7789151
Ti6Al4V_powder,61.43728358
Ti6Al4V_powder,53.86394864
Ti6Al4V_powder,54.77586975
Ti6Al4V_powder,59.57997826
Ti6Al4V_powder,61.85867739
Ti6Al4V_powder,55.66226815
Ti6Al4V_powder,58.8263259
Ti6Al4V_powder,58.54192475
Ti6Al4V_powder,59.17945445
Ti6Al4V_powder,55.97546451
Ti6Al4V_powder,56.6835602
Ti6Al4V_powder,63.9292183
Ti6Al4V_powder,59.88556281
Ti6Al4V_powder,68.10682765
Ti6Al4V_powder,54.69416369
Ti6Al4V_powder,60.92166262
Ti6Al4V_powder,56.67808099
Ti6Al4V_powder,63.46575209
Ti6Al4V_powder,60.80509505
Ti6Al4V_powder,62.01121574
Ti6Al4V_powder,53.28401676
Ti6Al4V_powder,59.94984645
Ti6Al4V_powder,58.66379306
Ti6Al4V_powder,60.48547638
Ti6Al4V_powder,54.48615975
Ti6Al4V_powder,62.14583169
Ti6Al4V_powder,60.59725026
Ti6Al4V_powder,56.57024923
Ti6Al4V_powder,61.05735839
Ti6Al4V_powder,67.61730149
Ti6Al4V_powder,58.06992046
Ti6Al4V_powder,58.84617561
Ti6Al4V_powder,61.35680314
Ti6Al4V_powder,63.54958756
Ti6Al4V_powder,51.09262373
Ti6Al4V_powder,57.43496276
Ti6Al4V_powder,53.35284799
Ti6Al4V_powder,61.34917316
Ti6Al4V_powder,58.779057
Ti6Al4V_powder,60.65596631
Ti6Al4V_powder,67.85688408
Ti6Al4V_powder,59.94370822
Ti6Al4V_powder,66.38081123
Ti6Al4V_powder,61.61321836
Ti6Al4V_powder,58.74492103
Ti6Al4V_powder,55.60276295
Ti6Al4V_powder,65.1444163
Ti6Al4V_powder,61.2437326
Ti6Al4V_powder,62.87356712
Ti6Al4V_powder,59.04887636
Ti6Al4V_powder,56.49650643
Ti6Al4V_powder,57.1550783
Ti6Al4V_powder,58.08902241
Ti6Al4V_powder,61.94536812
Ti6Al4V_powder,63.36797589
Ti6Al4V_powder,58.39027022
Ti6Al4V_powder,57.61871851
Ti6Al4V_powder,61.01561376
Ti6Al4V_powder,57.88177575
Ti6Al4V_powder,65.03622395
Ti6Al4V_powder,65.57072115
Ti6Al4V_powder,58.37609252
Ti6Al4V_powder,51.55261206
Ti6Al4V_powder,60.07925135
Ti6Al4V_powder,56.73447798
Ti6Al4V_powder,54.33276143
Ti6Al4V_powder,65.25768848
Ti6Al4V_powder,61.5812567
Ti6Al4V_powder,61.52878626
Ti6Al4V_powder,61.14738685
Ti6Al4V_powder,56.93870047
Ti6Al4V_powder,55.74232084
Ti6Al4V_powder,58.61115713
Ti6Al4V_powder,64.34308042
Ti6Al4V_powder,61.91225564
Ti6Al4V_powder,54.50732335
Ti6Al4V_powder,58.3314638
Ti6Al4V_powder,54.51882373
Ti6Al4V_powder,53.4681258
Ti6Al4V_powder,63.01477865
Ti6Al4V_powder,64.68013296
Ti6Al4V_powder,64.87470856
Ti6Al4V_powder,61.76303508
Ti6Al4V_powder,63.56462669
Ti6Al4V_powder,59.15058855
Ti6Al4V_powder,54.62526224
Ti6Al4V_powder,59.76948867
Ti6Al4V_powder,62.65367928
Ti6Al4V_powder,62.53861217
Ti6Al4V_powder,58.52636685
Ti6Al4V_powder,58.18195987
Ti6Al4V_powder,68.75831491
Ti6Al4V_powder,60.60869661
Ti6Al4V_powder,57.37079019
Ti6Al4V_powder,57.2094899
Ti6Al4V_powder,57.7100781
Ti6Al4V_powder,55.64070771
Ti6Al4V_powder,64.96653894
Ti6Al4V_powder,56.71980625
Ti6Al4V_powder,52.36172726
Ti6Al4V_powder,64.55783005
Ti6Al4V_powder,62.63818799
Ti6Al4V_powder,51.96700038
Ti6Al4V_powder,60.75107867
Ti6Al4V_powder,57.70249876
Ti6Al4V_powder,63.9240607
Ti6Al4V_powder,67.82757564
Ti6Al4V_powder,61.30105853
Ti6Al4V_powder,59.56843808
Ti6Al4V_powder,58.61426813
Ti6Al4V_powder,64.22423995
Ti6Al4V_powder,53.53485179
Ti6Al4V_powder,57.9908557
Ti6Al4V_powder,57.46379862
Ti6Al4V_powder,60.15740515
Ti6Al4V_powder,59.64012928
Ti6Al4V_powder,53.06359292
Ti6Al4V_powder,62.07248551
Ti6Al4V_powder,56.47442057
Ti6Al4V_powder,59.40214517
Ti6Al4V_powder,64.88808557
Ti6Al4V_powder,65.81123003
Ti6Al4V_powder,61.06564873
Ti6Al4V_powder,64.47704787
Ti6Al4V_powder,64.37283325
Ti6Al4V_powder,57.70977161
Ti6Al4V_powder,61.2566802
Ti6Al4V_powder,57.01552137
Ti6Al4V_powder,54.69810717
Ti6Al4V_powder,54.20493409
Ti6Al4V_powder,66.93769429
Ti6Al4V_powder,60.8430057
Ti6Al4V_powder,59.12433363
Ti6Al4V_powder,56.76277283
Ti6Al4V_powder,56.43234598
Ti6Al4V_powder,53.89298032
Ti6Al4V_powder,66.59835404
Ti6Al4V_powder,59.36570011
Ti6Al4V_powder,55.87447978
Ti6Al4V_powder,56.00031377
Ti6Al4V_powder,62.32176584
Ti6Al4V_powder,61.68534351
Ti6Al4V_powder,61.8580102
Ti6Al4V_powder,65.14761424
Ti6Al4V_powder,59.78425897
Ti6Al4V_powder,57.2568176
Ti6Al4V_powder,56.01844852
Ti6Al4V_powder,61.97835533
Ti6Al4V_powder,54.83088834
Ti6Al4V_powder,57.35643246
Ti6Al4V_powder,62.93451213
Ti6Al4V_powder,55.77898512
Ti6Al4V_powder,58.52272774
Ti6Al4V_powder,64.98844934
Ti6Al4V_powder,60.95177249
Ti6Al4V_powder,57.98297419
Ti6Al4V_powder,60.73855198
Ti6Al4V_powder,55.73991703
Ti6Al4V_powder,59.17094374
Ti6Al4V_powder,61.78933368
Ti6Al4V_powder,61.92995697
Ti6Al4V_powder,65.25706777
Ti6Al4V_powder,58.35191081
Ti6Al4V_powder,58.92797267
Ti6Al4V_powder,57.5986728
Ti6Al4V_powder,56.83805948
Ti6Al4V_powder,62.75151729
Ti6Al4V_powder,61.46402655
Ti6Al4V_powder,56.69529605
Ti6Al4V_powder,58.85340456
Ti6Al4V_powder,56.98265471
Ti6Al4V_powder,53.52590382
Ti6Al4V_powder,61.95910427
Ti6Al4V_powder,65.84774851
Ti6Al4V_powder,54.80250766
Ti6Al4V_powder,64.02753176
Ti6Al4V_powder,55.9290238
Ti6Al4V_powder,53.86329401
Ti6Al4V_powder,58.75095421
Ti6Al4V_powder,64.37468191
Ti6Al4V_powder,61.19566355
Ti6Al4V_powder,60.08736292
Ti6Al4V_powder,58.21487072
Ti6Al4V_powder,58.97211226
Ti6Al4V_powder,55.84317421
Ti6Al4V_powder,63.05403581
Ti6Al4V_powder,59.64273721
Ti6Al4V_powder,66.40026086
Ti6Al4V_powder,52.32935288
Ti6Al4V_powder,60.0010322
Ti6Al4V_powder,66.0053527
Ti6Al4V_powder,56.44115408
Ti6Al4V_powder,54.25593583
Ti6Al4V_powder,57.48866404
Ti6Al4V_powder,51.4645589
Ti6Al4V_powder,59.31617807
Ti6Al4V_powder,66.42032444
Ti6Al4V_powder,57.39650541
Ti6Al4V_powder,59.75069257
Ti6Al4V_powder,60.25127201
Ti6Al4V_powder,59.86078415
Ti6Al4V_powder,55.4178692
Ti6Al4V_powder,55.5128157
Ti6Al4V_powder,65.28001805
Ti6Al4V_powder,59.60558906
Ti6Al4V_powder,62.03772795
Ti6Al4V_powder,63.77429533
Ti6Al4V_powder,54.96160528
Ti6Al4V_powder,62.02517631
Ti6Al4V_powder,61.9510759
Ti6Al4V_powder,57.35031282
Ti6Al4V_powder,52.50959978
Ti6Al4V_powder,63.94884045
Ti6Al4V_powder,60.47562115
Ti6Al4V_powder,56.93038289
Ti6Al4V_powder,64.06730186
Ti6Al4V_powder,55.36624495
Ti6Al4V_powder,62.95998829
Ti6Al4V_powder,61.34437575
Ti6Al4V_powder,57.94674798
Ti6Al4V_powder,60.85819107
Ti6Al4V_powder,73.58143588
Ti6Al4V_powder,61.52730903
Ti6Al4V_powder,59.48736748
Ti6Al4V_powder,56.79970035
Ti6Al4V_powder,59.51495821
Ti6Al4V_powder,62.36298274
Ti6Al4V_powder,63.02370274
Ti6Al4V_powder,61.36264791
Ti6Al4V_powder,82.20917198
Ti6Al4V_powder,59.72788648
Ti6Al4V_powder,56.93515574
Ti6Al4V_powder,59.7915462
Ti6Al4V_powder,62.58475856
Ti6Al4V_powder,56.79827469
Ti6Al4V_powder,62.42804556
Ti6Al4V_powder,57.11797511
Ti6Al4V_powder,59.43160057
Ti6Al4V_powder,60.30049582
Ti6Al4V_powder,57.60088957
Ti6Al4V_powder,62.88071735
Ti6Al4V_powder,61.56419026
Ti6Al4V_powder,59.75243417
Ti6Al4V_powder,53.19601907
Ti6Al4V_powder,60.72534125
Ti6Al4V_powder,57.38274221
Ti6Al4V_powder,58.31590098
Ti6Al4V_powder,64.95156821
Ti6Al4V_powder,56.35411907
Ti6Al4V_powder,65.31038821
Ti6Al4V_powder,63.58218171
Ti6Al4V_powder,55.60999656
Ti6Al4V_powder,66.58221364
Ti6Al4V_powder,57.33632605
Ti6Al4V_powder,58.96899237
Ti6Al4V_powder,75.35465653
Ti6Al4V_powder,59.39545061
Ti6Al4V_powder,54.16726062
Ti6Al4V_powder,63.94982662
Ti6Al4V_powder,59.54346339
Ti6Al4V_powder,65.78314398
Ti6Al4V_powder,54.32563424
Ti6Al4V_powder,69.14328346
Ti6Al4V_powder,60.54922127
Ti6Al4V_powder,56.84589867
Ti6Al4V_powder,65.87800166
Ti6Al4V_powder,62.02446019
Ti6Al4V_powder,56.70471657
Ti6Al4V_powder,53.4755139
Ti6Al4V_powder,62.65841342
Ti6Al4V_powder,55.81965665
Ti6Al4V_powder,56.31924218
Ti6Al4V_powder,57.2835859
Ti6Al4V_powder,59.8179006
Ti6Al4V_powder,57.50941965
Ti6Al4V_powder,59.7918112
Ti6Al4V_powder,55.14305742
Ti6Al4V_powder,63.84459831
Ti6Al4V_powder,55.92451839
Ti6Al4V_powder,59.27126353
Ti6Al4V_powder,60.73815235
Ti6Al4V_powder,59.10759398
Ti6Al4V_powder,57.71372929
Ti6Al4V_powder,68.82123396
Ti6Al4V_powder,55.87194254
Ti6Al4V_powder,60.49245979
Ti6Al4V_powder,69.55221219
Ti6Al4V_powder,58.07483266
Ti6Al4V_powder,61.51863873
Ti6Al4V_powder,59.93695991
Ti6Al4V_powder,63.81138724
Ti6Al4V_powder,56.40979945
Ti6Al4V_powder,58.86297439
Ti6Al4V_powder,57.01606466
Ti6Al4V_powder,62.0011583
Ti6Al4V_powder,60.58001907
Ti6Al4V_powder,55.66467053
Ti6Al4V_powder,58.36086462
Ti6Al4V_powder,58.33077424
Ti6Al4V_powder,54.97761902
Ti6Al4V_powder,56.81069593
Ti6Al4V_powder,55.38416996
Ti6Al4V_powder,60.41524009
Ti6Al4V_powder,57.58510195
Ti6Al4V_powder,66.84986187
Ti6Al4V_powder,57.20181342
Ti6Al4V_powder,59.6644476
Ti6Al4V_powder,62.907524
Ti6Al4V_powder,54.39916533
Ti6Al4V_powder,61.55206957
Ti6Al4V_powder,55.11174343
Ti6Al4V_powder,56.42515677
Ti6Al4V_powder,57.70595883
Ti6Al4V_powder,59.64782262
Ti6Al4V_powder,59.59668325
Ti6Al4V_powder,63.54428811
Ti6Al4V_powder,54.51007835
Ti6Al4V_powder,54.58860704
Ti6Al4V_powder,62.12624485
Ti6Al4V_powder,58.01836971
Ti6Al4V_powder,58.7238232
Ti6Al4V_powder,53.32798635
Ti6Al4V_powder,60.56677761
