scenario,component,method,iteration,score,activity labels,energy_scenario
UKR,Sterilisation,climate change,934,0.5779417776379541,,Current
UKR,Transport,climate change,934,3.7848871357094915,,Current
UKR,Anesthesia,climate change,934,3.6988618032928775,,Current
UKR,End-of-life,climate change,934,0.11828910411923192,,Current
CM HTO,Total,climate change,934,10.79437131958963,,Current
CM HTO,Implant (material),climate change,934,4.443394394928152,,Current
CM HTO,Implant (manufac.),climate change,934,0.486692683623773,,Current
CM HTO,Argon,climate change,934,2.422116405424701e-05,,Current
CM HTO,Instruments (material),climate change,934,0.8888559240623095,,Current
CM HTO,Instruments (manufac.),climate change,934,0.027571625672222527,,Current
CM HTO,Packaging,climate change,934,0.2687323373788346,,Current
CM HTO,Sterilisation,climate change,934,0.27573788987461806,,Current
CM HTO,Transport,climate change,934,0.704500439592789,,Current
CM HTO,Anesthesia,climate change,934,3.6988618032928775,,Current
CM HTO,End-of-life,climate change,934,0.0,,Current
AM HTO,Total,climate change,934,12.472082569299626,,Current
AM HTO,Implant (material),climate change,934,2.2443133544940075,,Current
AM HTO,Implant (manufac.),climate change,934,1.6134266776338224,,Current
AM HTO,Argon,climate change,934,0.6882283844737014,,Current
AM HTO,Instruments (material),climate change,934,3.170661091335279,,Current
AM HTO,Instruments (manufac.),climate change,934,1.799276611283637,,Current
AM HTO,Packaging,climate change,934,0.1989452293148219,,Current
AM HTO,Sterilisation,climate change,934,0.09393377640904019,,Current
AM HTO,Transport,climate change,934,0.07409420804567554,,Current
AM HTO,Anesthesia,climate change,934,2.5892032363096393,,Current
AM HTO,End-of-life,climate change,934,0.0,,Current
AM HTO (steel jig),Total,climate change,934,11.362283263288685,,Current
AM HTO (steel jig),Implant (material),climate change,934,2.2443133544940075,,Current
AM HTO (steel jig),Implant (manufac.),climate change,934,1.6134266776338224,,Current
AM HTO (steel jig),Argon,climate change,934,0.6882283844737014,,Current
AM HTO (steel jig),Instruments (material),climate change,934,1.3905319114778272,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,934,2.475677202856405,,Current
AM HTO (steel jig),Packaging,climate change,934,0.1989452293148219,,Current
AM HTO (steel jig),Sterilisation,climate change,934,0.09393377640904019,,Current
AM HTO (steel jig),Transport,climate change,934,0.0680234903194166,,Current
AM HTO (steel jig),Anesthesia,climate change,934,2.5892032363096393,,Current
AM HTO (steel jig),End-of-life,climate change,934,0.0,,Current
UKR,Total,climate change,935,35.7790024937433,,Current
UKR,Implant (material),climate change,935,21.707272239425723,,Current
UKR,Implant (manufac.),climate change,935,5.421544426042848,,Current
UKR,Argon,climate change,935,0.0009070140215810402,,Current
UKR,Instruments (material),climate change,935,0.4529597503838386,,Current
UKR,Instruments (manufac.),climate change,935,0.010991860181737423,,Current
UKR,Packaging,climate change,935,0.33132306477657414,,Current
UKR,Sterilisation,climate change,935,0.46854086782855453,,Current
UKR,Transport,climate change,935,3.535648098961167,,Current
UKR,Anesthesia,climate change,935,3.7291033269557556,,Current
UKR,End-of-life,climate change,935,0.12071184516555448,,Current
CM HTO,Total,climate change,935,10.745166699057329,,Current
CM HTO,Implant (material),climate change,935,5.04684435541483,,Current
CM HTO,Implant (manufac.),climate change,935,0.3437816342031973,,Current
CM HTO,Argon,climate change,935,2.2675348889677242e-05,,Current
CM HTO,Instruments (material),climate change,935,0.4529597503838386,,Current
CM HTO,Instruments (manufac.),climate change,935,0.010991860181737423,,Current
CM HTO,Packaging,climate change,935,0.25637132741001084,,Current
CM HTO,Sterilisation,climate change,935,0.2520618788885494,,Current
CM HTO,Transport,climate change,935,0.6530298902705374,,Current
CM HTO,Anesthesia,climate change,935,3.7291033269557556,,Current
CM HTO,End-of-life,climate change,935,0.0,,Current
AM HTO,Total,climate change,935,13.013301148716348,,Current
AM HTO,Implant (material),climate change,935,2.4318316720838933,,Current
AM HTO,Implant (manufac.),climate change,935,1.8165266358795913,,Current
AM HTO,Argon,climate change,935,1.0425312676014293,,Current
AM HTO,Instruments (material),climate change,935,3.138757895460779,,Current
AM HTO,Instruments (manufac.),climate change,935,1.5096724032258202,,Current
AM HTO,Packaging,climate change,935,0.29585427696313893,,Current
AM HTO,Sterilisation,climate change,935,0.09834713339853518,,Current
AM HTO,Transport,climate change,935,0.06940756219082968,,Current
AM HTO,Anesthesia,climate change,935,2.6103723019123004,,Current
AM HTO,End-of-life,climate change,935,0.0,,Current
AM HTO (steel jig),Total,climate change,935,12.155452565923653,,Current
AM HTO (steel jig),Implant (material),climate change,935,2.4318316720838933,,Current
AM HTO (steel jig),Implant (manufac.),climate change,935,1.8165266358795913,,Current
AM HTO (steel jig),Argon,climate change,935,1.0425312676014293,,Current
AM HTO (steel jig),Instruments (material),climate change,935,1.173261958766123,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,935,2.621515431587062,,Current
AM HTO (steel jig),Packaging,climate change,935,0.29585427696313893,,Current
AM HTO (steel jig),Sterilisation,climate change,935,0.09834713339853518,,Current
AM HTO (steel jig),Transport,climate change,935,0.06521188773158498,,Current
AM HTO (steel jig),Anesthesia,climate change,935,2.6103723019123004,,Current
AM HTO (steel jig),End-of-life,climate change,935,0.0,,Current
UKR,Total,climate change,936,38.8851777812153,,Current
UKR,Implant (material),climate change,936,24.80492706341224,,Current
UKR,Implant (manufac.),climate change,936,4.574503012289991,,Current
UKR,Argon,climate change,936,0.001050237286588899,,Current
UKR,Instruments (material),climate change,936,0.9963838573999508,,Current
UKR,Instruments (manufac.),climate change,936,0.019456011468791848,,Current
UKR,Packaging,climate change,936,0.3524009838598949,,Current
UKR,Sterilisation,climate change,936,0.44312713716944885,,Current
UKR,Transport,climate change,936,3.843872628178489,,Current
UKR,Anesthesia,climate change,936,3.681642342485834,,Current
UKR,End-of-life,climate change,936,0.16781450766410413,,Current
CM HTO,Total,climate change,936,10.361406182241295,,Current
CM HTO,Implant (material),climate change,936,4.0367885350130095,,Current
CM HTO,Implant (manufac.),climate change,936,0.4193476048941892,,Current
CM HTO,Argon,climate change,936,2.625593025435201e-05,,Current
CM HTO,Instruments (material),climate change,936,0.9963838573999508,,Current
CM HTO,Instruments (manufac.),climate change,936,0.019456011468791848,,Current
CM HTO,Packaging,climate change,936,0.22111713892298623,,Current
CM HTO,Sterilisation,climate change,936,0.21854569495823123,,Current
CM HTO,Transport,climate change,936,0.7680987411680587,,Current
CM HTO,Anesthesia,climate change,936,3.681642342485834,,Current
CM HTO,End-of-life,climate change,936,0.0,,Current
AM HTO,Total,climate change,936,14.208700305643989,,Current
AM HTO,Implant (material),climate change,936,2.770385677243546,,Current
AM HTO,Implant (manufac.),climate change,936,1.8056412809429783,,Current
AM HTO,Argon,climate change,936,0.8284108106864778,,Current
AM HTO,Instruments (material),climate change,936,3.7655735446680465,,Current
AM HTO,Instruments (manufac.),climate change,936,2.107758820385989,,Current
AM HTO,Packaging,climate change,936,0.21899896314698894,,Current
AM HTO,Sterilisation,climate change,936,0.0680620119670754,,Current
AM HTO,Transport,climate change,936,0.06671958231077936,,Current
AM HTO,Anesthesia,climate change,936,2.5771496142921007,,Current
AM HTO,End-of-life,climate change,936,0.0,,Current
AM HTO (steel jig),Total,climate change,936,12.201143753933062,,Current
AM HTO (steel jig),Implant (material),climate change,936,2.770385677243546,,Current
AM HTO (steel jig),Implant (manufac.),climate change,936,1.8056412809429783,,Current
AM HTO (steel jig),Argon,climate change,936,0.8284108106864778,,Current
AM HTO (steel jig),Instruments (material),climate change,936,1.420054186069333,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,936,2.451345656189277,,Current
AM HTO (steel jig),Packaging,climate change,936,0.21899896314698894,,Current
AM HTO (steel jig),Sterilisation,climate change,936,0.0680620119670754,,Current
AM HTO (steel jig),Transport,climate change,936,0.06109555339528483,,Current
AM HTO (steel jig),Anesthesia,climate change,936,2.5771496142921007,,Current
AM HTO (steel jig),End-of-life,climate change,936,0.0,,Current
UKR,Total,climate change,937,38.02797932796715,,Current
UKR,Implant (material),climate change,937,22.354211817956006,,Current
UKR,Implant (manufac.),climate change,937,5.101812989522203,,Current
UKR,Argon,climate change,937,0.0011014451259633838,,Current
UKR,Instruments (material),climate change,937,1.3365003628202476,,Current
UKR,Instruments (manufac.),climate change,937,0.06329630223691445,,Current
UKR,Packaging,climate change,937,0.4330845644588539,,Current
UKR,Sterilisation,climate change,937,0.6162034588839671,,Current
UKR,Transport,climate change,937,4.3078977297978875,,Current
UKR,Anesthesia,climate change,937,3.6699388053985156,,Current
UKR,End-of-life,climate change,937,0.14393185176657627,,Current
CM HTO,Total,climate change,937,10.60105106668344,,Current
CM HTO,Implant (material),climate change,937,3.405346086936463,,Current
CM HTO,Implant (manufac.),climate change,937,0.3857049179486999,,Current
CM HTO,Argon,climate change,937,2.7536126145567708e-05,,Current
CM HTO,Instruments (material),climate change,937,1.33650036282025,,Current
CM HTO,Instruments (manufac.),climate change,937,0.06329630223691513,,Current
CM HTO,Packaging,climate change,937,0.3116135666433987,,Current
CM HTO,Sterilisation,climate change,937,0.28072934885198747,,Current
CM HTO,Transport,climate change,937,1.1478941397210771,,Current
CM HTO,Anesthesia,climate change,937,3.6699388053985156,,Current
CM HTO,End-of-life,climate change,937,0.0,,Current
AM HTO,Total,climate change,937,13.836763639173666,,Current
AM HTO,Implant (material),climate change,937,2.54356486046032,,Current
AM HTO,Implant (manufac.),climate change,937,1.8916412303648849,,Current
AM HTO,Argon,climate change,937,0.9192528208935762,,Current
AM HTO,Instruments (material),climate change,937,3.5112952091716307,,Current
AM HTO,Instruments (manufac.),climate change,937,2.0045985343229966,,Current
AM HTO,Packaging,climate change,937,0.24525365414406794,,Current
AM HTO,Sterilisation,climate change,937,0.09025486587862205,,Current
AM HTO,Transport,climate change,937,0.06194532523455003,,Current
AM HTO,Anesthesia,climate change,937,2.5689571387030226,,Current
AM HTO,End-of-life,climate change,937,0.0,,Current
AM HTO (steel jig),Total,climate change,937,11.835661196694145,,Current
AM HTO (steel jig),Implant (material),climate change,937,2.54356486046032,,Current
AM HTO (steel jig),Implant (manufac.),climate change,937,1.8916412303648849,,Current
AM HTO (steel jig),Argon,climate change,937,0.9192528208935764,,Current
AM HTO (steel jig),Instruments (material),climate change,937,1.0824319087817655,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,937,2.4378384011489636,,Current
AM HTO (steel jig),Packaging,climate change,937,0.24525365414406794,,Current
AM HTO (steel jig),Sterilisation,climate change,937,0.09025486587862205,,Current
AM HTO (steel jig),Transport,climate change,937,0.05646631631892482,,Current
AM HTO (steel jig),Anesthesia,climate change,937,2.5689571387030226,,Current
AM HTO (steel jig),End-of-life,climate change,937,0.0,,Current
UKR,Total,climate change,938,38.14839040704068,,Current
UKR,Implant (material),climate change,938,22.721880986571016,,Current
UKR,Implant (manufac.),climate change,938,5.454003803340329,,Current
UKR,Argon,climate change,938,0.0011897295228282519,,Current
UKR,Instruments (material),climate change,938,1.0153326935930154,,Current
UKR,Instruments (manufac.),climate change,938,0.022981899932002465,,Current
UKR,Packaging,climate change,938,0.37420328000067726,,Current
UKR,Sterilisation,climate change,938,0.5872753511628065,,Current
UKR,Transport,climate change,938,4.156679804847024,,Current
UKR,Anesthesia,climate change,938,3.6918339567100684,,Current
UKR,End-of-life,climate change,938,0.123008901360885,,Current
CM HTO,Total,climate change,938,10.709362561527195,,Current
CM HTO,Implant (material),climate change,938,3.672067165901714,,Current
CM HTO,Implant (manufac.),climate change,938,0.6305223123296889,,Current
CM HTO,Argon,climate change,938,2.9743235906600986e-05,,Current
CM HTO,Instruments (material),climate change,938,1.0153326935930154,,Current
CM HTO,Instruments (manufac.),climate change,938,0.022981899932002465,,Current
CM HTO,Packaging,climate change,938,0.2433882019897049,,Current
CM HTO,Sterilisation,climate change,938,0.3182063889563603,,Current
CM HTO,Transport,climate change,938,1.1150001988787186,,Current
CM HTO,Anesthesia,climate change,938,3.6918339567100684,,Current
CM HTO,End-of-life,climate change,938,0.0,,Current
AM HTO,Total,climate change,938,14.009848352312098,,Current
AM HTO,Implant (material),climate change,938,2.7270664180045268,,Current
AM HTO,Implant (manufac.),climate change,938,1.4635249540308701,,Current
AM HTO,Argon,climate change,938,1.173003872666516,,Current
AM HTO,Instruments (material),climate change,938,3.6022359589604025,,Current
AM HTO,Instruments (manufac.),climate change,938,2.0902219055560898,,Current
AM HTO,Packaging,climate change,938,0.2257008276472498,,Current
AM HTO,Sterilisation,climate change,938,0.08695532971734296,,Current
AM HTO,Transport,climate change,938,0.05685534180398072,,Current
AM HTO,Anesthesia,climate change,938,2.5842837439250816,,Current
AM HTO,End-of-life,climate change,938,0.0,,Current
AM HTO (steel jig),Total,climate change,938,12.344865606451748,,Current
AM HTO (steel jig),Implant (material),climate change,938,2.727066418005076,,Current
AM HTO (steel jig),Implant (manufac.),climate change,938,1.4635249540348811,,Current
AM HTO (steel jig),Argon,climate change,938,1.1730038726665157,,Current
AM HTO (steel jig),Instruments (material),climate change,938,1.2550152963348378,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,938,2.7769233408155354,,Current
AM HTO (steel jig),Packaging,climate change,938,0.2257008276472498,,Current
AM HTO (steel jig),Sterilisation,climate change,938,0.08695532971734277,,Current
AM HTO (steel jig),Transport,climate change,938,0.052391823307318744,,Current
AM HTO (steel jig),Anesthesia,climate change,938,2.5842837439250816,,Current
AM HTO (steel jig),End-of-life,climate change,938,0.0,,Current
UKR,Total,climate change,939,37.541672243856794,,Current
UKR,Implant (material),climate change,939,22.649927342320346,,Current
UKR,Implant (manufac.),climate change,939,5.131538260667545,,Current
UKR,Argon,climate change,939,0.0012178766025504337,,Current
UKR,Instruments (material),climate change,939,0.7961052900260269,,Current
UKR,Instruments (manufac.),climate change,939,0.03719527503043237,,Current
UKR,Packaging,climate change,939,0.39046868352275177,,Current
UKR,Sterilisation,climate change,939,0.9162251562660314,,Current
UKR,Transport,climate change,939,3.791190314627632,,Current
UKR,Anesthesia,climate change,939,3.6955975077546643,,Current
UKR,End-of-life,climate change,939,0.13220653703885166,,Current
CM HTO,Total,climate change,939,11.28418684887928,,Current
CM HTO,Implant (material),climate change,939,4.836916248366744,,Current
CM HTO,Implant (manufac.),climate change,939,0.42883993242577234,,Current
CM HTO,Argon,climate change,939,3.0446912848456228e-05,,Current
CM HTO,Instruments (material),climate change,939,0.7961052900260269,,Current
CM HTO,Instruments (manufac.),climate change,939,0.03719527503043237,,Current
CM HTO,Packaging,climate change,939,0.2940955324678943,,Current
CM HTO,Sterilisation,climate change,939,0.41222412565806704,,Current
CM HTO,Transport,climate change,939,0.7831824902368268,,Current
CM HTO,Anesthesia,climate change,939,3.6955975077546643,,Current
CM HTO,End-of-life,climate change,939,0.0,,Current
AM HTO,Total,climate change,939,14.106881333342137,,Current
AM HTO,Implant (material),climate change,939,2.754627850537126,,Current
AM HTO,Implant (manufac.),climate change,939,1.7915021192429195,,Current
AM HTO,Argon,climate change,939,0.9049817940426976,,Current
AM HTO,Instruments (material),climate change,939,3.8255732026887177,,Current
AM HTO,Instruments (manufac.),climate change,939,1.7342893746985144,,Current
AM HTO,Packaging,climate change,939,0.3054790217639892,,Current
AM HTO,Sterilisation,climate change,939,0.1320657162829746,,Current
AM HTO,Transport,climate change,939,0.07144402454853993,,Current
AM HTO,Anesthesia,climate change,939,2.5869182295366597,,Current
AM HTO,End-of-life,climate change,939,0.0,,Current
AM HTO (steel jig),Total,climate change,939,11.96226211298096,,Current
AM HTO (steel jig),Implant (material),climate change,939,2.7546278505368567,,Current
AM HTO (steel jig),Implant (manufac.),climate change,939,1.7915021192425653,,Current
AM HTO (steel jig),Argon,climate change,939,0.9049817940426974,,Current
AM HTO (steel jig),Instruments (material),climate change,939,1.092124036916406,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,939,2.3301255863134926,,Current
AM HTO (steel jig),Packaging,climate change,939,0.3054790217639892,,Current
AM HTO (steel jig),Sterilisation,climate change,939,0.1320657162829745,,Current
AM HTO (steel jig),Transport,climate change,939,0.06443775834457777,,Current
AM HTO (steel jig),Anesthesia,climate change,939,2.5869182295366597,,Current
AM HTO (steel jig),End-of-life,climate change,939,0.0,,Current
UKR,Total,climate change,940,38.52220973789316,,Current
UKR,Implant (material),climate change,940,23.074758124947454,,Current
UKR,Implant (manufac.),climate change,940,4.85556860036824,,Current
UKR,Argon,climate change,940,0.000958797335836792,,Current
UKR,Instruments (material),climate change,940,1.3217839863912206,,Current
UKR,Instruments (manufac.),climate change,940,0.06523397058972591,,Current
UKR,Packaging,climate change,940,0.3666838352371722,,Current
UKR,Sterilisation,climate change,940,0.8511105887400344,,Current
UKR,Transport,climate change,940,4.186555517685269,,Current
UKR,Anesthesia,climate change,940,3.6819478170630924,,Current
UKR,End-of-life,climate change,940,0.11760849953515339,,Current
CM HTO,Total,climate change,940,11.88507080790009,,Current
CM HTO,Implant (material),climate change,940,4.542029044568658,,Current
CM HTO,Implant (manufac.),climate change,940,0.38225478903956145,,Current
CM HTO,Argon,climate change,940,2.396993165187768e-05,,Current
CM HTO,Instruments (material),climate change,940,1.3217839863912206,,Current
CM HTO,Instruments (manufac.),climate change,940,0.06523397058972591,,Current
CM HTO,Packaging,climate change,940,0.2949587758218971,,Current
CM HTO,Sterilisation,climate change,940,0.488712116068623,,Current
CM HTO,Transport,climate change,940,1.1081263384256492,,Current
CM HTO,Anesthesia,climate change,940,3.6819478170630924,,Current
CM HTO,End-of-life,climate change,940,0.0,,Current
AM HTO,Total,climate change,940,12.369789077941245,,Current
AM HTO,Implant (material),climate change,940,2.3458367498657515,,Current
AM HTO,Implant (manufac.),climate change,940,1.5976595070421766,,Current
AM HTO,Argon,climate change,940,0.5016897834665887,,Current
AM HTO,Instruments (material),climate change,940,3.186080001206937,,Current
AM HTO,Instruments (manufac.),climate change,940,1.6491391619373885,,Current
AM HTO,Packaging,climate change,940,0.26534127585164746,,Current
AM HTO,Sterilisation,climate change,940,0.18247760757735038,,Current
AM HTO,Transport,climate change,940,0.0642015445069185,,Current
AM HTO,Anesthesia,climate change,940,2.5773634464864714,,Current
AM HTO,End-of-life,climate change,940,0.0,,Current
AM HTO (steel jig),Total,climate change,940,11.375477173926113,,Current
AM HTO (steel jig),Implant (material),climate change,940,2.345836749865753,,Current
AM HTO (steel jig),Implant (manufac.),climate change,940,1.5976595070421724,,Current
AM HTO (steel jig),Argon,climate change,940,0.5016897834665888,,Current
AM HTO (steel jig),Instruments (material),climate change,940,1.0489463245454087,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,940,2.79761459708712,,Current
AM HTO (steel jig),Packaging,climate change,940,0.26534127585164746,,Current
AM HTO (steel jig),Sterilisation,climate change,940,0.18247760757735038,,Current
AM HTO (steel jig),Transport,climate change,940,0.05854788200359329,,Current
AM HTO (steel jig),Anesthesia,climate change,940,2.5773634464864714,,Current
AM HTO (steel jig),End-of-life,climate change,940,0.0,,Current
UKR,Total,climate change,941,39.5252824557562,,Current
UKR,Implant (material),climate change,941,25.17269373129175,,Current
UKR,Implant (manufac.),climate change,941,5.019219397287078,,Current
UKR,Argon,climate change,941,0.0011478713932277964,,Current
UKR,Instruments (material),climate change,941,0.5809720569853332,,Current
UKR,Instruments (manufac.),climate change,941,0.020625313017374913,,Current
UKR,Packaging,climate change,941,0.5766206487607577,,Current
UKR,Sterilisation,climate change,941,0.47425537812701213,,Current
UKR,Transport,climate change,941,3.830340931761537,,Current
UKR,Anesthesia,climate change,941,3.716478723615044,,Current
UKR,End-of-life,climate change,941,0.13292840351707308,,Current
CM HTO,Total,climate change,941,12.354864098209283,,Current
CM HTO,Implant (material),climate change,941,6.345857579681002,,Current
CM HTO,Implant (manufac.),climate change,941,0.4577209951039183,,Current
CM HTO,Argon,climate change,941,2.8696782742729036e-05,,Current
CM HTO,Instruments (material),climate change,941,0.5809720569853332,,Current
CM HTO,Instruments (manufac.),climate change,941,0.020625313017374913,,Current
CM HTO,Packaging,climate change,941,0.27348903631421606,,Current
CM HTO,Sterilisation,climate change,941,0.24168361629458932,,Current
CM HTO,Transport,climate change,941,0.7180080804150658,,Current
CM HTO,Anesthesia,climate change,941,3.716478723615044,,Current
CM HTO,End-of-life,climate change,941,0.0,,Current
AM HTO,Total,climate change,941,14.101670823530226,,Current
AM HTO,Implant (material),climate change,941,2.7683703599631926,,Current
AM HTO,Implant (manufac.),climate change,941,1.4880335688160837,,Current
AM HTO,Argon,climate change,941,1.060198723996549,,Current
AM HTO,Instruments (material),climate change,941,3.918852746097073,,Current
AM HTO,Instruments (manufac.),climate change,941,1.808298481204332,,Current
AM HTO,Packaging,climate change,941,0.2977298272989499,,Current
AM HTO,Sterilisation,climate change,941,0.08576370068734965,,Current
AM HTO,Transport,climate change,941,0.07288833549157389,,Current
AM HTO,Anesthesia,climate change,941,2.601535079975129,,Current
AM HTO,End-of-life,climate change,941,0.0,,Current
AM HTO (steel jig),Total,climate change,941,12.235830032004536,,Current
AM HTO (steel jig),Implant (material),climate change,941,2.7683703599631926,,Current
AM HTO (steel jig),Implant (manufac.),climate change,941,1.4880335688160837,,Current
AM HTO (steel jig),Argon,climate change,941,1.060198723996549,,Current
AM HTO (steel jig),Instruments (material),climate change,941,1.2233739391126628,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,941,2.644955375437146,,Current
AM HTO (steel jig),Packaging,climate change,941,0.2977298272989499,,Current
AM HTO (steel jig),Sterilisation,climate change,941,0.08576370068734965,,Current
AM HTO (steel jig),Transport,climate change,941,0.06586945671747732,,Current
AM HTO (steel jig),Anesthesia,climate change,941,2.601535079975129,,Current
AM HTO (steel jig),End-of-life,climate change,941,0.0,,Current
UKR,Total,climate change,942,38.625399889750284,,Current
UKR,Implant (material),climate change,942,23.48891308995384,,Current
UKR,Implant (manufac.),climate change,942,5.500145729045774,,Current
UKR,Argon,climate change,942,0.0013078314319871242,,Current
UKR,Instruments (material),climate change,942,0.7452366838463698,,Current
UKR,Instruments (manufac.),climate change,942,0.018542484718671995,,Current
UKR,Packaging,climate change,942,0.4122997359998699,,Current
UKR,Sterilisation,climate change,942,0.6483028705601008,,Current
UKR,Transport,climate change,942,3.9941404321222738,,Current
UKR,Anesthesia,climate change,942,3.687775133137398,,Current
UKR,End-of-life,climate change,942,0.12873589893397114,,Current
CM HTO,Total,climate change,942,9.828018865469616,,Current
CM HTO,Implant (material),climate change,942,3.441449583726084,,Current
CM HTO,Implant (manufac.),climate change,942,0.5311014281855113,,Current
CM HTO,Argon,climate change,942,3.269578342074676e-05,,Current
CM HTO,Instruments (material),climate change,942,0.7452366838463698,,Current
CM HTO,Instruments (manufac.),climate change,942,0.018542484718671995,,Current
CM HTO,Packaging,climate change,942,0.2603339791225994,,Current
CM HTO,Sterilisation,climate change,942,0.2915087450984453,,Current
CM HTO,Transport,climate change,942,0.8520381318511139,,Current
CM HTO,Anesthesia,climate change,942,3.687775133137398,,Current
CM HTO,End-of-life,climate change,942,0.0,,Current
AM HTO,Total,climate change,942,12.683968617951725,,Current
AM HTO,Implant (material),climate change,942,2.4969486876439366,,Current
AM HTO,Implant (manufac.),climate change,942,1.6999061274678129,,Current
AM HTO,Argon,climate change,942,0.7066916471846116,,Current
AM HTO,Instruments (material),climate change,942,3.292788872517485,,Current
AM HTO,Instruments (manufac.),climate change,942,1.5589186224748688,,Current
AM HTO,Packaging,climate change,942,0.19633015423921904,,Current
AM HTO,Sterilisation,climate change,942,0.09170601531712202,,Current
AM HTO,Transport,climate change,942,0.059235923553425475,,Current
AM HTO,Anesthesia,climate change,942,2.58144256755324,,Current
AM HTO,End-of-life,climate change,942,0.0,,Current
AM HTO (steel jig),Total,climate change,942,11.48744779322716,,Current
AM HTO (steel jig),Implant (material),climate change,942,2.4969486876439366,,Current
AM HTO (steel jig),Implant (manufac.),climate change,942,1.6999061274678129,,Current
AM HTO (steel jig),Argon,climate change,942,0.7066916471846116,,Current
AM HTO (steel jig),Instruments (material),climate change,942,1.081993000806753,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,942,2.5774440970352313,,Current
AM HTO (steel jig),Packaging,climate change,942,0.19633015423921904,,Current
AM HTO (steel jig),Sterilisation,climate change,942,0.09170601531712202,,Current
AM HTO (steel jig),Transport,climate change,942,0.05498549597923201,,Current
AM HTO (steel jig),Anesthesia,climate change,942,2.58144256755324,,Current
AM HTO (steel jig),End-of-life,climate change,942,0.0,,Current
UKR,Total,climate change,943,38.888638475797734,,Current
UKR,Implant (material),climate change,943,25.15377507968872,,Current
UKR,Implant (manufac.),climate change,943,4.576337543893943,,Current
UKR,Argon,climate change,943,0.0012922181185942583,,Current
UKR,Instruments (material),climate change,943,0.47757186129768664,,Current
UKR,Instruments (manufac.),climate change,943,0.013988895206134203,,Current
UKR,Packaging,climate change,943,0.3688834662664353,,Current
UKR,Sterilisation,climate change,943,0.6203852713760333,,Current
UKR,Transport,climate change,943,3.8510698461631074,,Current
UKR,Anesthesia,climate change,943,3.7175152004828114,,Current
UKR,End-of-life,climate change,943,0.1078190933042282,,Current
CM HTO,Total,climate change,943,11.245975875125069,,Current
CM HTO,Implant (material),climate change,943,5.374930922121813,,Current
CM HTO,Implant (manufac.),climate change,943,0.4232165261772891,,Current
CM HTO,Argon,climate change,943,3.23054506143255e-05,,Current
CM HTO,Instruments (material),climate change,943,0.47757186129768664,,Current
CM HTO,Instruments (manufac.),climate change,943,0.013988895206134203,,Current
CM HTO,Packaging,climate change,943,0.24404458275713545,,Current
CM HTO,Sterilisation,climate change,943,0.29913252834333015,,Current
CM HTO,Transport,climate change,943,0.6955430532882751,,Current
CM HTO,Anesthesia,climate change,943,3.7175152004828114,,Current
CM HTO,End-of-life,climate change,943,0.0,,Current
AM HTO,Total,climate change,943,14.072168879072269,,Current
AM HTO,Implant (material),climate change,943,2.6788000365688065,,Current
AM HTO,Implant (manufac.),climate change,943,1.859888466191224,,Current
AM HTO,Argon,climate change,943,0.8154832915474354,,Current
AM HTO,Instruments (material),climate change,943,3.6949278375109156,,Current
AM HTO,Instruments (manufac.),climate change,943,1.9840175775396904,,Current
AM HTO,Packaging,climate change,943,0.2546147848433303,,Current
AM HTO,Sterilisation,climate change,943,0.11418432268591955,,Current
AM HTO,Transport,climate change,943,0.06799194843535881,,Current
AM HTO,Anesthesia,climate change,943,2.6022606137496176,,Current
AM HTO,End-of-life,climate change,943,0.0,,Current
AM HTO (steel jig),Total,climate change,943,12.419594212644904,,Current
AM HTO (steel jig),Implant (material),climate change,943,2.6788000365688056,,Current
AM HTO (steel jig),Implant (manufac.),climate change,943,1.859888466191223,,Current
AM HTO (steel jig),Argon,climate change,943,0.8154832915474355,,Current
AM HTO (steel jig),Instruments (material),climate change,943,1.0209595416432597,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,943,3.0116318464987004,,Current
AM HTO (steel jig),Packaging,climate change,943,0.2546147848433303,,Current
AM HTO (steel jig),Sterilisation,climate change,943,0.11418432268591955,,Current
AM HTO (steel jig),Transport,climate change,943,0.06177130891661538,,Current
AM HTO (steel jig),Anesthesia,climate change,943,2.6022606137496176,,Current
AM HTO (steel jig),End-of-life,climate change,943,0.0,,Current
UKR,Total,climate change,944,37.357475385149286,,Current
UKR,Implant (material),climate change,944,22.183997970142013,,Current
UKR,Implant (manufac.),climate change,944,5.931928557486689,,Current
UKR,Argon,climate change,944,0.001231060973556351,,Current
UKR,Instruments (material),climate change,944,0.5655334897701123,,Current
UKR,Instruments (manufac.),climate change,944,0.02187538791661607,,Current
UKR,Packaging,climate change,944,0.36924612417538893,,Current
UKR,Sterilisation,climate change,944,0.6095230321601153,,Current
UKR,Transport,climate change,944,3.8269190491300815,,Current
UKR,Anesthesia,climate change,944,3.7122652659123236,,Current
UKR,End-of-life,climate change,944,0.13495544748242205,,Current
CM HTO,Total,climate change,944,11.10109357845964,,Current
